country,sampling_id,lon,lat,air_pollutant,iso_code
Austria,SPO.03.0603.5038.5.1,16.43110,48.08570,PM10,AT
Austria,SPO.03.0603.5038.5.1,16.43110,48.08570,PM10,AT
Austria,SPO.03.0603.5038.5.1,16.43110,48.08570,PM10,AT
Austria,SPO.03.0603.5038.5.1,16.43110,48.08570,PM10,AT
Austria,SPO.03.0603.5038.5.1,16.43110,48.08570,PM10,AT
Austria,SPO.03.0603.5038.5.1,16.43110,48.08570,PM10,AT
Austria,SPO.03.0603.5038.5.1,16.43110,48.08570,PM10,AT
Austria,SPO.03.0603.5038.5.1,16.43110,48.08570,PM10,AT
Austria,SPO.03.0603.5038.5.1,16.43110,48.08570,PM10,AT
Austria,SPO.03.0603.5038.5.1,16.43110,48.08570,PM10,AT
Austria,SPO.03.0701.63475.5.1,15.94185,48.52832,PM10,AT
Austria,SPO.03.0701.63475.5.1,15.94185,48.52832,PM10,AT
Austria,SPO.03.0701.63475.5.1,15.94185,48.52832,PM10,AT
Austria,SPO.03.0701.63475.5.1,15.94185,48.52832,PM10,AT
Austria,SPO.03.0701.63475.5.1,15.94185,48.52832,PM10,AT
Austria,SPO.03.0701.63475.5.1,15.94185,48.52832,PM10,AT
Austria,SPO.03.0701.63475.5.1,15.94185,48.52832,PM10,AT
Austria,SPO.03.0701.63475.5.1,15.94185,48.52832,PM10,AT
Austria,SPO.03.0701.63475.5.1,15.94185,48.52832,PM10,AT
Austria,SPO.03.0701.63475.5.1,15.94185,48.52832,PM10,AT
Austria,SPO.03.0701.63475.5.1,15.94185,48.52832,PM10,AT
Austria,SPO.03.0701.63475.5.1,15.94185,48.52832,PM10,AT
Austria,SPO.03.0701.68664.6001.1,15.94185,48.52832,PM2.5,AT
Austria,SPO.03.0902.5039.5.1,16.18222,48.38528,PM10,AT
Austria,SPO.03.0902.5039.5.1,16.18222,48.38528,PM10,AT
Austria,SPO.03.0902.5039.5.1,16.18222,48.38528,PM10,AT
Austria,SPO.03.0902.5039.5.1,16.18222,48.38528,PM10,AT
Austria,SPO.03.0902.5039.5.1,16.18222,48.38528,PM10,AT
Austria,SPO.03.0902.5039.5.1,16.18222,48.38528,PM10,AT
Austria,SPO.03.0902.5039.5.1,16.18222,48.38528,PM10,AT
Austria,SPO.03.0902.5039.5.1,16.18222,48.38528,PM10,AT
Austria,SPO.03.0902.5039.5.1,16.18222,48.38528,PM10,AT
Austria,SPO.03.0902.5039.5.1,16.18222,48.38528,PM10,AT
Austria,SPO.03.0902.5039.5.1,16.18222,48.38528,PM10,AT
Austria,SPO.03.0902.5039.5.1,16.18222,48.38528,PM10,AT
Austria,SPO.03.0902.5039.5.1,16.18222,48.38528,PM10,AT
Austria,SPO.03.0902.5039.5.1,16.18222,48.38528,PM10,AT
Austria,SPO.03.1204.5932.5.1,15.20500,48.21275,PM10,AT
Austria,SPO.03.1301.4888.5.1,16.57880,48.57832,PM10,AT
Austria,SPO.03.1301.4888.5.1,16.57880,48.57832,PM10,AT
Austria,SPO.03.1301.4888.5.1,16.57880,48.57832,PM10,AT
Austria,SPO.03.1301.4888.5.1,16.57880,48.57832,PM10,AT
Austria,SPO.03.1301.4888.5.1,16.57880,48.57832,PM10,AT
Austria,SPO.03.1301.4888.5.1,16.57880,48.57832,PM10,AT
Austria,SPO.03.1301.4888.5.1,16.57880,48.57832,PM10,AT
Austria,SPO.03.1301.4888.5.1,16.57880,48.57832,PM10,AT
Austria,SPO.03.1301.4888.5.1,16.57880,48.57832,PM10,AT
Austria,SPO.03.1301.4888.5.1,16.57880,48.57832,PM10,AT
Austria,SPO.03.1301.4888.5.1,16.57880,48.57832,PM10,AT
Austria,SPO.03.1301.4888.5.1,16.57880,48.57832,PM10,AT
Austria,SPO.03.1301.4888.5.1,16.57880,48.57832,PM10,AT
Austria,SPO.03.1301.4888.5.1,16.57880,48.57832,PM10,AT
Austria,SPO.03.1301.4888.5.1,16.57880,48.57832,PM10,AT
Austria,SPO.03.1301.4888.5.1,16.57880,48.57832,PM10,AT
Austria,SPO.03.1301.67889.6001.1,16.57880,48.57832,PM2.5,AT
Austria,SPO.03.1301.67889.6001.1,16.57880,48.57832,PM2.5,AT
Austria,SPO.03.1301.67889.6001.1,16.57880,48.57832,PM2.5,AT
Austria,SPO.03.1301.67889.6001.1,16.57880,48.57832,PM2.5,AT
Austria,SPO.03.1401.4889.5.1,16.30222,48.08611,PM10,AT
Austria,SPO.03.1401.4889.5.1,16.30222,48.08611,PM10,AT
Austria,SPO.03.1401.4889.5.1,16.30222,48.08611,PM10,AT
Austria,SPO.03.1401.4889.5.1,16.30222,48.08611,PM10,AT
Austria,SPO.03.1401.4889.5.1,16.30222,48.08611,PM10,AT
Austria,SPO.03.1401.4889.5.1,16.30222,48.08611,PM10,AT
Austria,SPO.03.1401.4889.5.1,16.30222,48.08611,PM10,AT
Austria,SPO.03.1401.4889.5.1,16.30222,48.08611,PM10,AT
Austria,SPO.03.1401.4889.5.1,16.30222,48.08611,PM10,AT
Austria,SPO.03.1401.4889.5.1,16.30222,48.08611,PM10,AT
Austria,SPO.03.1401.4889.5.1,16.30222,48.08611,PM10,AT
Austria,SPO.03.1401.4889.5.1,16.30222,48.08611,PM10,AT
Austria,SPO.03.1401.4889.5.1,16.30222,48.08611,PM10,AT
Austria,SPO.03.1401.4889.5.1,16.30222,48.08611,PM10,AT
Austria,SPO.03.1401.4889.5.1,16.30222,48.08611,PM10,AT
Austria,SPO.03.1401.4889.5.1,16.30222,48.08611,PM10,AT
Austria,SPO.03.1401.67891.6001.1,16.30222,48.08611,PM2.5,AT
Austria,SPO.03.1401.67891.6001.1,16.30222,48.08611,PM2.5,AT
Austria,SPO.03.1401.67891.6001.1,16.30222,48.08611,PM2.5,AT
Austria,SPO.03.1401.67891.6001.1,16.30222,48.08611,PM2.5,AT
Austria,SPO.03.1402.4758.5.1,16.33145,48.12474,PM10,AT
Austria,SPO.03.1402.4758.5.1,16.33145,48.12474,PM10,AT
Austria,SPO.03.1402.4758.5.1,16.33145,48.12474,PM10,AT
Austria,SPO.03.1406.5981.5.1,16.33722,48.08333,PM10,AT
Austria,SPO.03.1406.5981.5.1,16.33722,48.08333,PM10,AT
Austria,SPO.03.1406.5981.5.1,16.33722,48.08333,PM10,AT
Austria,SPO.03.1406.5981.5.1,16.33722,48.08333,PM10,AT
Austria,SPO.03.1406.5981.5.1,16.33722,48.08333,PM10,AT
Austria,SPO.03.1406.5981.5.1,16.33722,48.08333,PM10,AT
Austria,SPO.03.1406.5981.5.1,16.33722,48.08333,PM10,AT
Austria,SPO.03.1406.5981.5.1,16.33722,48.08333,PM10,AT
Austria,SPO.03.1406.5981.5.1,16.33722,48.08333,PM10,AT
Austria,SPO.03.1406.5981.5.1,16.33722,48.08333,PM10,AT
Austria,SPO.03.1406.5981.5.1,16.33722,48.08333,PM10,AT
Austria,SPO.03.1406.5981.5.1,16.33722,48.08333,PM10,AT
Austria,SPO.03.1406.5981.5.1,16.33722,48.08333,PM10,AT
Austria,SPO.03.1406.68665.6001.1,16.33722,48.08333,PM2.5,AT
Austria,SPO.03.1413.63458.5.1,16.32900,48.08430,PM10,AT
Austria,SPO.03.1413.63458.5.1,16.32900,48.08430,PM10,AT
Austria,SPO.03.1413.63458.5.1,16.32900,48.08430,PM10,AT
Austria,SPO.03.1413.63458.5.1,16.32900,48.08430,PM10,AT
Austria,SPO.03.1413.63458.5.1,16.32900,48.08430,PM10,AT
Austria,SPO.03.1413.63458.5.1,16.32900,48.08430,PM10,AT
Austria,SPO.03.1413.63458.5.1,16.32900,48.08430,PM10,AT
Austria,SPO.03.1413.63458.5.1,16.32900,48.08430,PM10,AT
Austria,SPO.03.1413.63458.5.1,16.32900,48.08430,PM10,AT
Austria,SPO.03.1413.63458.5.1,16.32900,48.08430,PM10,AT
Austria,SPO.03.1413.63458.5.1,16.32900,48.08430,PM10,AT
Austria,SPO.03.1413.63458.5.1,16.32900,48.08430,PM10,AT
Austria,SPO.03.1413.63458.5.1,16.32900,48.08430,PM10,AT
Austria,SPO.03.1413.63458.5.1,16.32900,48.08430,PM10,AT
Austria,SPO.03.1413.64561.6001.1,16.32900,48.08430,PM2.5,AT
Austria,SPO.03.1413.64561.6001.1,16.32900,48.08430,PM2.5,AT
Austria,SPO.03.1413.64561.6001.1,16.32900,48.08430,PM2.5,AT
Austria,SPO.03.1413.64561.6001.1,16.32900,48.08430,PM2.5,AT
Austria,SPO.03.1413.64561.6001.1,16.32900,48.08430,PM2.5,AT
Austria,SPO.03.1413.64561.6001.1,16.32900,48.08430,PM2.5,AT
Austria,SPO.03.1413.64561.6001.1,16.32900,48.08430,PM2.5,AT
Austria,SPO.03.1413.64561.6001.1,16.32900,48.08430,PM2.5,AT
Austria,SPO.03.1413.64561.6001.1,16.32900,48.08430,PM2.5,AT
Austria,SPO.03.1413.64561.6001.1,16.32900,48.08430,PM2.5,AT
Austria,SPO.03.1413.64561.6001.1,16.32900,48.08430,PM2.5,AT
Austria,SPO.03.1413.64561.6001.1,16.32900,48.08430,PM2.5,AT
Austria,SPO.03.1703.60134.5.1,15.74694,48.35333,PM10,AT
Austria,SPO.03.1703.60134.5.1,15.74694,48.35333,PM10,AT
Austria,SPO.03.1703.60134.5.1,15.74694,48.35333,PM10,AT
Austria,SPO.03.1703.60134.5.1,15.74694,48.35333,PM10,AT
Austria,SPO.03.1703.60134.5.1,15.74694,48.35333,PM10,AT
Austria,SPO.03.1703.60134.5.1,15.74694,48.35333,PM10,AT
Austria,SPO.03.1703.60134.5.1,15.74694,48.35333,PM10,AT
Austria,SPO.03.1703.60134.5.1,15.74694,48.35333,PM10,AT
Austria,SPO.03.1901.60140.5.1,16.06250,48.32945,PM10,AT
Austria,SPO.03.1901.60140.5.1,16.06250,48.32945,PM10,AT
Austria,SPO.03.1901.60140.5.1,16.06250,48.32945,PM10,AT
Austria,SPO.03.1901.60140.5.1,16.06250,48.32945,PM10,AT
Austria,SPO.03.1901.60140.5.1,16.06250,48.32945,PM10,AT
Austria,SPO.03.1901.60140.5.1,16.06250,48.32945,PM10,AT
Austria,SPO.03.1901.60140.5.1,16.06250,48.32945,PM10,AT
Austria,SPO.03.1901.60140.5.1,16.06250,48.32945,PM10,AT
Austria,SPO.03.1901.60140.5.1,16.06250,48.32945,PM10,AT
Austria,SPO.03.1901.60140.5.1,16.06250,48.32945,PM10,AT
Austria,SPO.03.1901.60140.5.1,16.06250,48.32945,PM10,AT
Austria,SPO.03.1901.60140.5.1,16.06250,48.32945,PM10,AT
Austria,SPO.03.1901.60140.5.1,16.06250,48.32945,PM10,AT
Austria,SPO.03.1901.68267.6001.1,16.06250,48.32945,PM2.5,AT
Austria,SPO.03.1901.68267.6001.1,16.06250,48.32945,PM2.5,AT
Austria,SPO.03.1901.68267.6001.1,16.06250,48.32945,PM2.5,AT
Austria,SPO.03.1902.60145.5.1,15.90706,48.34509,PM10,AT
Austria,SPO.03.1902.60145.5.1,15.90706,48.34509,PM10,AT
Austria,SPO.03.1902.60145.5.1,15.90706,48.34509,PM10,AT
Austria,SPO.03.1902.60145.5.1,15.90706,48.34509,PM10,AT
Austria,SPO.03.1902.60145.5.1,15.90706,48.34509,PM10,AT
Austria,SPO.03.1902.65868.6001.1,15.90706,48.34509,PM2.5,AT
Austria,SPO.03.1902.65868.6001.1,15.90706,48.34509,PM2.5,AT
Austria,SPO.03.1902.65868.6001.1,15.90706,48.34509,PM2.5,AT
Austria,SPO.03.1902.65868.6001.1,15.90706,48.34509,PM2.5,AT
Austria,SPO.03.1902.65868.6001.1,15.90706,48.34509,PM2.5,AT
Austria,SPO.03.1902.65868.6001.1,15.90706,48.34509,PM2.5,AT
Austria,SPO.03.1902.65868.6001.1,15.90706,48.34509,PM2.5,AT
Austria,SPO.03.1902.65868.6001.1,15.90706,48.34509,PM2.5,AT
Austria,SPO.03.1902.65868.6001.1,15.90706,48.34509,PM2.5,AT
Austria,SPO.03.1902.65868.6001.1,15.90706,48.34509,PM2.5,AT
Austria,SPO.03.1903.60137.5.1,15.85780,48.33097,PM10,AT
Austria,SPO.03.1903.60137.5.1,15.85780,48.33097,PM10,AT
Austria,SPO.03.1903.60137.5.1,15.85780,48.33097,PM10,AT
Austria,SPO.03.1903.60137.5.1,15.85780,48.33097,PM10,AT
Austria,SPO.03.1903.60137.5.1,15.85780,48.33097,PM10,AT
Austria,SPO.03.1903.60137.5.1,15.85780,48.33097,PM10,AT
Austria,SPO.03.1903.60137.5.1,15.85780,48.33097,PM10,AT
Austria,SPO.03.1903.60137.5.1,15.85780,48.33097,PM10,AT
Austria,SPO.03.1903.60137.5.1,15.85780,48.33097,PM10,AT
Austria,SPO.03.1903.60137.5.1,15.85780,48.33097,PM10,AT
Austria,SPO.03.1903.60137.5.1,15.85780,48.33097,PM10,AT
Austria,SPO.03.1903.60137.5.1,15.85780,48.33097,PM10,AT
Austria,SPO.03.1903.60137.5.1,15.85780,48.33097,PM10,AT
Austria,SPO.03.1903.68266.6001.1,15.85780,48.33097,PM2.5,AT
Austria,SPO.03.1903.68266.6001.1,15.85780,48.33097,PM2.5,AT
Austria,SPO.03.1903.68266.6001.1,15.85780,48.33097,PM2.5,AT
Austria,SPO.03.1904.60133.5.1,15.93500,48.27639,PM10,AT
Austria,SPO.03.1904.60133.5.1,15.93500,48.27639,PM10,AT
Austria,SPO.03.1904.60133.5.1,15.93500,48.27639,PM10,AT
Austria,SPO.03.1904.60133.5.1,15.93500,48.27639,PM10,AT
Austria,SPO.03.1904.60133.5.1,15.93500,48.27639,PM10,AT
Austria,SPO.03.1904.60133.5.1,15.93500,48.27639,PM10,AT
Austria,SPO.03.1904.60133.5.1,15.93500,48.27639,PM10,AT
Austria,SPO.03.1904.60133.5.1,15.93500,48.27639,PM10,AT
Austria,SPO.03.1905.60131.5.1,15.96462,48.32184,PM10,AT
Austria,SPO.03.1905.60131.5.1,15.96462,48.32184,PM10,AT
Austria,SPO.03.1905.60131.5.1,15.96462,48.32184,PM10,AT
Austria,SPO.03.1905.60131.5.1,15.96462,48.32184,PM10,AT
Austria,SPO.03.1905.60131.5.1,15.96462,48.32184,PM10,AT
Austria,SPO.03.1905.60131.5.1,15.96462,48.32184,PM10,AT
Austria,SPO.03.1905.60131.5.1,15.96462,48.32184,PM10,AT
Austria,SPO.03.1905.60131.5.1,15.96462,48.32184,PM10,AT
Austria,SPO.03.1905.60131.5.1,15.96462,48.32184,PM10,AT
Austria,SPO.03.1905.60131.5.1,15.96462,48.32184,PM10,AT
Austria,SPO.03.1905.60131.5.1,15.96462,48.32184,PM10,AT
Austria,SPO.03.1905.60131.5.1,15.96462,48.32184,PM10,AT
Austria,SPO.03.1905.60131.5.1,15.96462,48.32184,PM10,AT
Austria,SPO.03.1905.68265.6001.1,15.96462,48.32184,PM2.5,AT
Austria,SPO.03.1905.68265.6001.1,15.96462,48.32184,PM2.5,AT
Austria,SPO.03.1905.68265.6001.1,15.96462,48.32184,PM2.5,AT
Austria,SPO.03.2301.5055.5.1,15.63250,48.21160,PM10,AT
Austria,SPO.03.2301.5055.5.1,15.63250,48.21160,PM10,AT
Austria,SPO.03.2301.5055.5.1,15.63250,48.21160,PM10,AT
Austria,SPO.03.2301.5055.5.1,15.63250,48.21160,PM10,AT
Austria,SPO.03.2301.5055.5.1,15.63250,48.21160,PM10,AT
Austria,SPO.03.2301.5055.5.1,15.63250,48.21160,PM10,AT
Austria,SPO.03.2301.5055.5.1,15.63250,48.21160,PM10,AT
Austria,SPO.03.2301.5055.5.1,15.63250,48.21160,PM10,AT
Austria,SPO.03.2301.5055.5.1,15.63250,48.21160,PM10,AT
Austria,SPO.03.2301.5055.5.1,15.63250,48.21160,PM10,AT
Austria,SPO.03.2301.5055.5.1,15.63250,48.21160,PM10,AT
Austria,SPO.03.2301.5055.5.1,15.63250,48.21160,PM10,AT
Austria,SPO.03.2301.5055.5.1,15.63250,48.21160,PM10,AT
Austria,SPO.03.2301.5055.5.1,15.63250,48.21160,PM10,AT
Austria,SPO.03.2301.5055.5.1,15.63250,48.21160,PM10,AT
Austria,SPO.03.2301.65506.6001.1,15.63250,48.21160,PM2.5,AT
Austria,SPO.03.2301.65506.6001.1,15.63250,48.21160,PM2.5,AT
Austria,SPO.03.2301.65506.6001.1,15.63250,48.21160,PM2.5,AT
Austria,SPO.03.2301.65506.6001.1,15.63250,48.21160,PM2.5,AT
Austria,SPO.03.2301.65506.6001.1,15.63250,48.21160,PM2.5,AT
Austria,SPO.03.2301.65506.6001.1,15.63250,48.21160,PM2.5,AT
Austria,SPO.03.2301.65506.6001.1,15.63250,48.21160,PM2.5,AT
Austria,SPO.03.2301.65506.6001.1,15.63250,48.21160,PM2.5,AT
Austria,SPO.03.2301.65506.6001.1,15.63250,48.21160,PM2.5,AT
Austria,SPO.03.2301.65506.6001.1,15.63250,48.21160,PM2.5,AT
Austria,SPO.03.2301.65506.6001.1,15.63250,48.21160,PM2.5,AT
Austria,SPO.03.2301.65506.6001.1,15.63250,48.21160,PM2.5,AT
Austria,SPO.03.2301.65506.6001.1,15.63250,48.21160,PM2.5,AT
Austria,SPO.03.2301.65506.6001.1,15.63250,48.21160,PM2.5,AT
Austria,SPO.03.2302.5927.5.1,15.61999,48.20137,PM10,AT
Austria,SPO.03.2302.5927.5.1,15.61999,48.20137,PM10,AT
Austria,SPO.03.2302.5927.5.1,15.61999,48.20137,PM10,AT
Austria,SPO.03.2302.5927.5.1,15.61999,48.20137,PM10,AT
Austria,SPO.03.2302.5927.5.1,15.61999,48.20137,PM10,AT
Austria,SPO.03.2302.5927.5.1,15.61999,48.20137,PM10,AT
Austria,SPO.03.2302.5927.5.1,15.61999,48.20137,PM10,AT
Austria,SPO.03.2302.5927.5.1,15.61999,48.20137,PM10,AT
Austria,SPO.03.2302.5927.5.1,15.61999,48.20137,PM10,AT
Austria,SPO.03.2302.5927.5.1,15.61999,48.20137,PM10,AT
Austria,SPO.03.2302.5927.5.1,15.61999,48.20137,PM10,AT
Austria,SPO.03.2302.5927.5.1,15.61999,48.20137,PM10,AT
Austria,SPO.03.2302.5927.5.1,15.61999,48.20137,PM10,AT
Austria,SPO.03.2302.5927.5.1,15.61999,48.20137,PM10,AT
Austria,SPO.03.2302.68435.6001.1,15.61999,48.20137,PM2.5,AT
Austria,SPO.03.2302.68435.6001.1,15.61999,48.20137,PM2.5,AT
Austria,SPO.03.2401.5040.5.1,16.25500,47.81417,PM10,AT
Austria,SPO.03.2401.5040.5.1,16.25500,47.81417,PM10,AT
Austria,SPO.03.2401.5040.5.1,16.25500,47.81417,PM10,AT
Austria,SPO.03.2401.5040.5.1,16.25500,47.81417,PM10,AT
Austria,SPO.03.2401.5040.5.1,16.25500,47.81417,PM10,AT
Austria,SPO.03.2401.5040.5.1,16.25500,47.81417,PM10,AT
Austria,SPO.03.2401.5040.5.1,16.25500,47.81417,PM10,AT
Austria,SPO.03.2401.5040.5.1,16.25500,47.81417,PM10,AT
Austria,SPO.03.2401.5040.5.1,16.25500,47.81417,PM10,AT
Austria,SPO.03.2401.5040.5.1,16.25500,47.81417,PM10,AT
Austria,SPO.03.2401.5040.5.1,16.25500,47.81417,PM10,AT
Austria,SPO.03.2401.5040.5.1,16.25500,47.81417,PM10,AT
Austria,SPO.03.2401.5040.5.1,16.25500,47.81417,PM10,AT
Austria,SPO.03.2401.5040.5.1,16.25500,47.81417,PM10,AT
Austria,SPO.03.2401.67893.6001.1,16.25500,47.81417,PM2.5,AT
Austria,SPO.03.2401.67893.6001.1,16.25500,47.81417,PM2.5,AT
Austria,SPO.03.2401.67893.6001.1,16.25500,47.81417,PM2.5,AT
Austria,SPO.03.2401.67893.6001.1,16.25500,47.81417,PM2.5,AT
Austria,SPO.03.2501.5931.5.1,15.61917,48.40861,PM10,AT
Austria,SPO.03.2501.5931.5.1,15.61917,48.40861,PM10,AT
Austria,SPO.03.2501.5931.5.1,15.61917,48.40861,PM10,AT
Austria,SPO.03.2501.5931.5.1,15.61917,48.40861,PM10,AT
Austria,SPO.03.2501.5931.5.1,15.61917,48.40861,PM10,AT
Austria,SPO.03.2501.5931.5.1,15.61917,48.40861,PM10,AT
Austria,SPO.03.2501.5931.5.1,15.61917,48.40861,PM10,AT
Austria,SPO.03.2501.5931.5.1,15.61917,48.40861,PM10,AT
Austria,SPO.03.2501.5931.5.1,15.61917,48.40861,PM10,AT
Austria,SPO.03.2501.5931.5.1,15.61917,48.40861,PM10,AT
Austria,SPO.03.2501.5931.5.1,15.61917,48.40861,PM10,AT
Austria,SPO.03.2501.5931.5.1,15.61917,48.40861,PM10,AT
Austria,SPO.03.2501.5931.5.1,15.61917,48.40861,PM10,AT
Austria,SPO.03.2501.5931.5.1,15.61917,48.40861,PM10,AT
Austria,SPO.03.2604.63690.5.1,14.77228,48.04511,PM10,AT
Austria,SPO.03.2604.63690.5.1,14.77228,48.04511,PM10,AT
Austria,SPO.03.2604.63690.5.1,14.77228,48.04511,PM10,AT
Austria,SPO.03.2604.63690.5.1,14.77228,48.04511,PM10,AT
Austria,SPO.03.2604.63690.5.1,14.77228,48.04511,PM10,AT
Austria,SPO.03.2604.63690.5.1,14.77228,48.04511,PM10,AT
Austria,SPO.03.2604.63690.5.1,14.77228,48.04511,PM10,AT
Austria,SPO.03.2604.63690.5.1,14.77228,48.04511,PM10,AT
Austria,SPO.03.2604.63690.5.1,14.77228,48.04511,PM10,AT
Austria,SPO.03.2604.63690.5.1,14.77228,48.04511,PM10,AT
Austria,SPO.03.2604.63690.5.1,14.77228,48.04511,PM10,AT
Austria,SPO.03.2604.63690.5.1,14.77228,48.04511,PM10,AT
Austria,SPO.03.2604.63690.5.1,14.77228,48.04511,PM10,AT
Austria,SPO.03.2604.68434.6001.1,14.77228,48.04511,PM2.5,AT
Austria,SPO.03.2604.68434.6001.1,14.77228,48.04511,PM2.5,AT
Austria,SPO.03.2701.4756.5.1,16.47590,48.14558,PM10,AT
Austria,SPO.03.2701.4756.5.1,16.47590,48.14558,PM10,AT
Austria,SPO.03.2701.4756.5.1,16.47590,48.14558,PM10,AT
Austria,SPO.03.2701.4756.5.1,16.47590,48.14558,PM10,AT
Austria,SPO.03.2701.4756.5.1,16.47590,48.14558,PM10,AT
Austria,SPO.03.2701.4756.5.1,16.47590,48.14558,PM10,AT
Austria,SPO.03.2701.4756.5.1,16.47590,48.14558,PM10,AT
Austria,SPO.03.2701.4756.5.1,16.47590,48.14558,PM10,AT
Austria,SPO.03.2701.4756.5.1,16.47590,48.14558,PM10,AT
Austria,SPO.03.2701.4756.5.1,16.47590,48.14558,PM10,AT
Austria,SPO.03.2701.4756.5.1,16.47590,48.14558,PM10,AT
Austria,SPO.03.2701.4756.5.1,16.47590,48.14558,PM10,AT
Austria,SPO.03.2701.4756.5.1,16.47590,48.14558,PM10,AT
Austria,SPO.03.2701.4756.5.1,16.47590,48.14558,PM10,AT
Austria,SPO.03.2701.4756.5.1,16.47590,48.14558,PM10,AT
Austria,SPO.03.2701.4756.5.1,16.47590,48.14558,PM10,AT
Austria,SPO.03.2701.64380.6001.1,16.47590,48.14558,PM2.5,AT
Austria,SPO.03.2701.64380.6001.1,16.47590,48.14558,PM2.5,AT
Austria,SPO.03.2701.64380.6001.1,16.47590,48.14558,PM2.5,AT
Austria,SPO.03.2701.64380.6001.1,16.47590,48.14558,PM2.5,AT
Austria,SPO.03.2701.64380.6001.1,16.47590,48.14558,PM2.5,AT
Austria,SPO.03.2701.64380.6001.1,16.47590,48.14558,PM2.5,AT
Austria,SPO.03.2701.64380.6001.1,16.47590,48.14558,PM2.5,AT
Austria,SPO.03.2701.64380.6001.1,16.47590,48.14558,PM2.5,AT
Austria,SPO.03.2701.64380.6001.1,16.47590,48.14558,PM2.5,AT
Austria,SPO.03.2701.64380.6001.1,16.47590,48.14558,PM2.5,AT
Austria,SPO.03.2701.64380.6001.1,16.47590,48.14558,PM2.5,AT
Austria,SPO.03.2701.64380.6001.1,16.47590,48.14558,PM2.5,AT
Austria,SPO.03.2701.64380.6001.1,16.47590,48.14558,PM2.5,AT
Austria,SPO.03.2702.5096.5.1,16.51111,48.14500,PM10,AT
Austria,SPO.03.2702.5096.5.1,16.51111,48.14500,PM10,AT
Austria,SPO.03.2702.5096.5.1,16.51111,48.14500,PM10,AT
Austria,SPO.03.2702.5096.5.1,16.51111,48.14500,PM10,AT
Austria,SPO.03.2702.5096.5.1,16.51111,48.14500,PM10,AT
Austria,SPO.03.2702.5096.5.1,16.51111,48.14500,PM10,AT
Austria,SPO.03.2702.5096.5.1,16.51111,48.14500,PM10,AT
Austria,SPO.03.2702.5096.5.1,16.51111,48.14500,PM10,AT
Austria,SPO.03.2702.5096.5.1,16.51111,48.14500,PM10,AT
Austria,SPO.03.2702.5096.5.1,16.51111,48.14500,PM10,AT
Austria,SPO.03.2702.5096.5.1,16.51111,48.14500,PM10,AT
Austria,SPO.03.2702.5096.5.1,16.51111,48.14500,PM10,AT
Austria,SPO.04.S108.55663.5.2,14.57472,48.53111,PM10,AT
Austria,SPO.04.S108.55663.5.2,14.57472,48.53111,PM10,AT
Austria,SPO.04.S108.55663.5.2,14.57472,48.53111,PM10,AT
Austria,SPO.04.S108.55663.5.2,14.57472,48.53111,PM10,AT
Austria,SPO.04.S108.55663.5.2,14.57472,48.53111,PM10,AT
Austria,SPO.04.S108.55663.5.2,14.57472,48.53111,PM10,AT
Austria,SPO.04.S108.55663.5.2,14.57472,48.53111,PM10,AT
Austria,SPO.04.S108.55663.5.2,14.57472,48.53111,PM10,AT
Austria,SPO.04.S108.64343.6001.1,14.57472,48.53111,PM2.5,AT
Austria,SPO.04.S108.64343.6001.1,14.57472,48.53111,PM2.5,AT
Austria,SPO.04.S108.66600.5.1,14.57472,48.53111,PM10,AT
Austria,SPO.04.S108.66600.5.1,14.57472,48.53111,PM10,AT
Austria,SPO.04.S108.66600.5.1,14.57472,48.53111,PM10,AT
Austria,SPO.04.S108.66600.5.1,14.57472,48.53111,PM10,AT
Austria,SPO.04.S108.68521.6001.1,14.57472,48.53111,PM2.5,AT
Austria,SPO.04.S125.55664.5.2,13.63222,47.71611,PM10,AT
Austria,SPO.04.S125.55664.5.2,13.63222,47.71611,PM10,AT
Austria,SPO.04.S125.55664.5.2,13.63222,47.71611,PM10,AT
Austria,SPO.04.S125.55664.5.2,13.63222,47.71611,PM10,AT
Austria,SPO.04.S125.55664.5.2,13.63222,47.71611,PM10,AT
Austria,SPO.04.S125.55664.5.2,13.63222,47.71611,PM10,AT
Austria,SPO.04.S125.64342.6001.1,13.63222,47.71611,PM2.5,AT
Austria,SPO.04.S125.64342.6001.1,13.63222,47.71611,PM2.5,AT
Austria,SPO.04.S125.64342.6001.1,13.63222,47.71611,PM2.5,AT
Austria,SPO.04.S125.64342.6001.1,13.63222,47.71611,PM2.5,AT
Austria,SPO.04.S125.65561.5.1,13.63222,47.71611,PM10,AT
Austria,SPO.04.S125.65561.5.1,13.63222,47.71611,PM10,AT
Austria,SPO.04.S156.55665.5.2,13.03923,48.25747,PM10,AT
Austria,SPO.04.S156.55665.5.2,13.03923,48.25747,PM10,AT
Austria,SPO.04.S156.55665.5.2,13.03923,48.25747,PM10,AT
Austria,SPO.04.S156.55665.5.2,13.03923,48.25747,PM10,AT
Austria,SPO.04.S156.55665.5.2,13.03923,48.25747,PM10,AT
Austria,SPO.04.S156.65711.6001.1,13.03923,48.25747,PM2.5,AT
Austria,SPO.04.S156.65711.6001.1,13.03923,48.25747,PM2.5,AT
Austria,SPO.04.S156.65711.6001.1,13.03923,48.25747,PM2.5,AT
Austria,SPO.04.S156.66346.5.1,13.03923,48.25747,PM10,AT
Austria,SPO.04.S156.66346.5.1,13.03923,48.25747,PM10,AT
